shape,frame,phase_start_s,physical_start_s,wind_velocity,compute_audit_s,gmres_iterations,matrix_rebuilds,gauss_retries,wind_free_l2_n,wind_local_node_max_n,wind_local_component_max_n,held_free_l2_n,vector_change_n_s,rise_n_s,drop_n_s,direction_change_weighted_n_s,direction_angle_rad
triangular_flag,96,1.6,3.6,"[0.08208460650336637, 0.6693370248176451, 1.0579393252061189]",9.011399030001485,5546,6,0,0.009977192174280974,0.0020124135812278105,0.0019050648227715904,0.01959809556895167,0.3452322934946537,0.0025463432540380818,-0.0025463432540380818,0.34448789907449695,0.5862777391251324
triangular_flag,97,1.6166666666666667,3.6166666666666667,"[-0.035352291857884105, 0.5536646346388793, 1.0401773429863297]",11.046246448007878,7017,6,0,0.008751311082613525,0.0015913471624152524,0.001506504108853844,0.019362803830210384,0.34709059384046625,-0.07355286550004697,0.07355286550004697,0.31768600289436644,0.6146556955445349
triangular_flag,98,1.6333333333333333,3.6333333333333333,"[-0.15278919021913456, 0.4379922444601133, 1.0224153607665405]",10.390768430006574,6686,6,0,0.0074466421428485835,0.001817302123519912,0.0017026374659118667,0.019136431225580466,0.3258800868052359,-0.07828013638589648,0.07828013638589648,0.291807024342742,0.6653092075693208
triangular_flag,99,1.65,3.65,"[-0.27022608858038505, 0.32231985428134746, 1.0046533785467513]",8.421369739007787,5089,6,0,0.006830615562318714,0.0016363617396343792,0.0015430128947536022,0.019095876970092223,0.2856346443649097,-0.03696159483179216,0.03696159483179216,0.2712649546638088,0.6746044541233992
triangular_flag,100,1.6666666666666667,3.6666666666666665,"[-0.38766298694163553, 0.20664746410258156, 0.9868913963269622]",10.045724966999842,6224,6,0,0.0059711767651325345,0.0017113124316569025,0.0016495455953303166,0.019045455559049688,0.26584740994463246,-0.05156632783117078,0.05156632783117078,0.2438399257099685,0.6944746648507683
triangular_flag,101,1.6833333333333333,3.683333333333333,"[-0.505099885302886, 0.09097507392381565, 0.969129414107173]",10.119753615988884,6325,6,0,0.005428797467013759,0.0015589464951981911,0.0014869565568442584,0.019073857304453018,0.2314305358704198,-0.03254275788712652,0.03254275788712652,0.21847708844677916,0.6839906546319356
triangular_flag,102,1.7,3.7,"[-0.6225367836641365, -0.024697316254950197, 0.9513674318873839]",10.759270479000406,6981,6,0,0.004889435056300494,0.001434120761428763,0.0013602236228816538,0.01917328432359031,0.20606926998305905,-0.03236174464279592,0.03236174464279592,0.19313821409917042,0.6708618104710331
triangular_flag,103,1.7166666666666666,3.716666666666667,"[-0.7399736820253869, -0.14036970643371616, 0.9336054496675947]",9.751444701003493,6044,6,0,0.004478090646817222,0.0014256048992196996,0.0013355731536645345,0.019254055476793958,0.2057756427062643,-0.024680664568996324,0.024680664568996324,0.19550803114121693,0.7447383728623633
triangular_flag,104,1.7333333333333334,3.7333333333333334,"[-0.8574105803866374, -0.256042096612482, 0.9158434674478055]",9.500323215004755,5700,7,0,0.0044762999715323125,0.0015187099240107124,0.00146007088794672,0.01935216815896622,0.18244843575839356,-0.00010744051709456193,0.00010744051709456193,0.18241192222301,0.6929584238979941
triangular_flag,105,1.75,3.75,"[-0.9748474787478879, -0.37171448679124786, 0.8980814852280163]",11.011697428009938,6883,7,0,0.004443326836171085,0.0016468721115668746,0.001579478143083686,0.019526173718478767,0.17989281663770731,-0.0019783881216736687,0.0019783881216736687,0.17921819354690377,0.685585431228617
triangular_flag,106,1.7666666666666666,3.7666666666666666,"[-1.0922843771091382, -0.4873868769700138, 0.8803195030082271]",9.021282782006892,5515,6,0,0.004003100254992186,0.0013847741966951715,0.0013263970252044934,0.019854162167935948,0.1984025025988171,-0.026413594870733914,0.026413594870733914,0.18664141792232003,0.7980826119803929
triangular_flag,107,1.7833333333333334,3.783333333333333,"[-1.2097212754703888, -0.6030592671487798, 0.8625575207884381]",9.007521605002694,5442,6,0,0.004131603725469047,0.001307579403272516,0.0012243728021703619,0.020248138770367918,0.20566899017999613,0.0077102082286116536,-0.0077102082286116536,0.20230300292726855,0.869399689305552
triangular_flag,108,1.8,3.8,"[-1.3271581738316391, -0.7187316573275454, 0.8447955385686489]",9.290864379989216,5727,6,0,0.005125803104375738,0.0011113939875431063,0.0009694621700098788,0.021093873197529693,0.25172449931198154,0.05965196273440146,-0.05965196273440146,0.21956034073837483,0.9175437061286718
triangular_flag,109,1.8166666666666667,3.816666666666667,"[-1.197364498171043, -0.7332283955538076, 0.6918376408516037]",9.179508886008989,5513,7,0,0.005000967088885199,0.0020216213202971485,0.0017184326508557402,0.02114095683579655,0.23986494090899232,-0.007490160929432346,0.007490160929432346,0.23681050848249197,0.8112820709802989
triangular_flag,110,1.8333333333333333,3.8333333333333335,"[-1.0675708225104468, -0.7477251337800698, 0.5388797431345587]",9.727821213993593,5957,7,0,0.005230521058600215,0.0014082287955162064,0.0012452734610425408,0.021221109794257294,0.23615569999878477,0.013773238182900969,-0.013773238182900969,0.23052236136333143,0.7885299039333508
triangular_flag,111,1.85,3.85,"[-0.9377771468498507, -0.762221872006332, 0.3859218454175135]",10.282593008989352,6368,7,0,0.0053905525269597535,0.0015516008466675173,0.0010675843256361377,0.02126585619387535,0.2358344968059437,0.009601888101572302,-0.009601888101572302,0.23211484177308372,0.7576054724020275
triangular_flag,112,1.8666666666666667,3.8666666666666667,"[-0.8079834711892545, -0.7767186102325941, 0.23296394770046835]",10.777467911000713,6715,7,0,0.004702663128591388,0.0010963907237129561,0.0010584962423471405,0.020903296796294997,0.26636365389581684,-0.04127336390210194,0.04127336390210194,0.24578363919774954,0.9012757258425457
triangular_flag,113,1.8833333333333333,3.8833333333333333,"[-0.6781897955286583, -0.7912153484588563, 0.0800060499834232]",10.859538603006513,6825,7,0,0.004120768466429103,0.0007751106386531525,0.0007571153813778013,0.020634252755777915,0.22914384622523945,-0.03491367972973707,0.03491367972973707,0.21199459492301792,0.8861325874069151
triangular_flag,114,1.9,3.9,"[-0.5483961198680622, -0.8057120866851186, -0.07295184773362184]",9.612686823005788,5696,7,0,0.004389764661210653,0.001214152550402275,0.0008763016296111358,0.020730627144658592,0.21757077565815566,0.016139771686892995,-0.016139771686892995,0.21021843698224493,0.8781884967373335
triangular_flag,115,1.9166666666666667,3.9166666666666665,"[-0.41860244420746606, -0.8202088249113808, -0.225909745450667]",11.745551808999153,7394,7,0,0.004835705081814236,0.001073775547008489,0.0007666352388812458,0.020813137868063044,0.22299838846979073,0.026756425236214975,-0.026756425236214975,0.21093254346965182,0.8239610535156964
triangular_flag,116,1.9333333333333333,3.933333333333333,"[-0.2888087685468699, -0.834705563137643, -0.37886764316771215]",12.43027954599529,7835,7,0,0.005276070732770119,0.0009599992537257741,0.000871997864198113,0.020900739147562342,0.25267803804670297,0.026421939057352968,-0.026421939057352968,0.24057730000447508,0.8549734529524973
triangular_flag,117,1.95,3.95,"[-0.1590150928862737, -0.8492023013639052, -0.5318255408847573]",11.694690881005954,7314,7,0,0.006486936168935353,0.0013528574407830573,0.0012959307390972878,0.02117142750940789,0.28471950107936084,0.07265192616991406,-0.07265192616991406,0.24827474281273554,0.8059126352653475
triangular_flag,118,1.9666666666666666,3.966666666666667,"[-0.029221417225677504, -0.8636990395901674, -0.6847834386018025]",11.335651628003689,7018,7,0,0.00784517061910891,0.0018516680618259976,0.0016522654855326423,0.021633457269581928,0.3116574390435339,0.08149406701041342,-0.08149406701041342,0.27353738658899607,0.7181218447757284
triangular_flag,119,1.9833333333333334,3.9833333333333334,"[0.10057225843491868, -0.8781957778164295, -0.8377413363188476]",13.136930220993236,8277,7,0,0.00832331850774913,0.0016951219939993563,0.0013141385462931406,0.021749883422688448,0.3309938406228235,0.028688873318413223,-0.028688873318413223,0.3201366267174636,0.6939550282595103
triangular_flag,120,2.0,4.0,"[0.2303659340955149, -0.8926925160426917, -0.9906992340358924]",13.454473935998976,8574,7,0,0.0079239559082026,0.0013885285895152651,0.001224338134844561,0.02155832697788851,0.28944836464014356,-0.02396175597279185,0.02396175597279185,0.2814495679540622,0.6009839472924433
triangular_flag,121,2.0166666666666666,4.016666666666667,"[0.1277709646198688, -0.7771651163680325, -0.9509963662407109]",13.71916426999087,8609,7,0,0.006158198225772646,0.0014690630680222112,0.0013619443235259882,0.020969839186282726,0.31518696690070797,-0.10594546094579721,0.10594546094579721,0.26169116918712004,0.7239523034263293
triangular_flag,122,2.033333333333333,4.033333333333333,"[0.02517599514422275, -0.6616377166933733, -0.9112934984455294]",14.08067999999912,8875,7,0,0.004044505300294785,0.0009129336813337676,0.0008954970562094039,0.02038837931948738,0.270736728274064,-0.12682157552867168,0.12682157552867168,0.19384720714919929,0.8217342677180208
triangular_flag,123,2.05,4.05,"[-0.07741897433142333, -0.546110317018714, -0.8715906306503479]",10.971935281995684,6700,7,0,0.0034431468208837536,0.0006936405554657486,0.0006780213774910074,0.020248512168150108,0.19845059361386722,-0.03608150876466189,0.03608150876466189,0.18005197368460327,0.9017956054386094
triangular_flag,124,2.066666666666667,4.066666666666666,"[-0.1800139438070694, -0.4305829173440549, -0.8318877628551664]",12.244501347988262,7483,7,0,0.0034652406713236413,0.0007566958927973459,0.000752384490070043,0.0202939015824427,0.2003514317035561,0.0013256310263932633,-0.0013256310263932633,0.1997073335766122,1.008943345030421
triangular_flag,125,2.0833333333333335,4.083333333333333,"[-0.28260891328271553, -0.31505551766939566, -0.7921848950599849]",13.374603693009703,8405,7,0,0.003540410442712643,0.0008563956592455856,0.0008530551690010493,0.020292419020027014,0.1934617612665881,0.004510186283340099,-0.004510186283340099,0.1913449394748944,0.9563352150845379
triangular_flag,126,2.1,4.1,"[-0.3852038827583616, -0.19952811799473646, -0.7524820272648034]",13.781213655995089,8744,6,0,0.004278249219910332,0.0009303773650504229,0.0009039059817274797,0.020546384757028472,0.2182364040423092,0.044270326631861326,-0.044270326631861326,0.19440000589686157,0.9505299679347229
triangular_flag,127,2.1166666666666667,4.116666666666666,"[-0.48779885223400765, -0.08400071832007727, -0.712779159469622]",14.866824429991539,9576,7,0,0.005142698104466844,0.0012948934286810493,0.0012521881079984372,0.020853493077112865,0.25137136873618543,0.051866933073390756,-0.051866933073390756,0.22433954289788607,0.9044699559890074
triangular_flag,128,2.1333333333333333,4.133333333333334,"[-0.5903938217096537, 0.03152668135458192, -0.6730762916744404]",13.093455445006839,8137,7,0,0.006029596376124936,0.0012757312156292512,0.0012360690087602354,0.021222946820728353,0.26995907230293503,0.05321389629948549,-0.05321389629948549,0.2444238770221942,0.8144645281725372
triangular_flag,129,2.15,4.15,"[-0.6929887911852998, 0.1470540810292411, -0.633373423879259]",14.373991037005908,9038,6,0,0.007644648326290179,0.0026620355627429092,0.0022846799044341573,0.021916375774829414,0.3176677938509969,0.09690311700991461,-0.09690311700991461,0.26867643101711586,0.760882139420934
triangular_flag,130,2.1666666666666665,4.166666666666667,"[-0.7955837606609459, 0.2625814807039004, -0.5936705560840774]",12.579587156011257,7821,7,0,0.008095185866213802,0.0016002431658021568,0.0015113860501587229,0.022178458597531814,0.32927232315574595,0.027032252395417337,-0.027032252395417337,0.31889819735468145,0.7100778116633868
triangular_flag,131,2.183333333333333,4.183333333333334,"[-0.898178730136592, 0.3781088803785595, -0.553967688288896]",14.880933079999522,9663,7,0,0.008824063543478956,0.0020256368781115075,0.0017532955193715872,0.022644911121046517,0.3422309706441624,0.04373266063590928,-0.04373266063590928,0.32510468577762475,0.6825073708156716
triangular_flag,132,2.2,4.2,"[-1.000773699612238, 0.49363628005321886, -0.5142648204937145]",13.225241023988929,8146,7,0,0.010502094050939548,0.00236824055049176,0.001883390532736315,0.023552939530459095,0.36644597596114103,0.10068183044763548,-0.10068183044763548,0.322970173306369,0.6198955957829174
triangular_flag,133,2.216666666666667,4.216666666666667,"[-0.8846461580347142, 0.5205302711410023, -0.336891942831007]",13.191767352996976,8174,7,0,0.009320181515642246,0.0015407405130734525,0.0015258949567099834,0.022797115049552313,0.3567792491153369,-0.0709147521178381,0.0709147521178381,0.32939797412450084,0.5979071342485373
triangular_flag,134,2.2333333333333334,4.233333333333333,"[-0.7685186164571903, 0.5474242622287856, -0.1595190651682995]",14.277900266009965,8998,7,0,0.008497172995604658,0.0014946546320081455,0.001230735799726778,0.022249171673389044,0.3338484427515099,-0.04938051120225526,0.04938051120225526,0.3152614430665763,0.6286669582549159
triangular_flag,135,2.25,4.25,"[-0.6523910748796665, 0.5743182533165689, 0.017853812494407983]",15.584207925989176,10046,7,0,0.007528923621911792,0.0013410290472218478,0.001310475686927106,0.021635504908857166,0.32055276812739464,-0.058094962421572,0.058094962421572,0.2967403751953911,0.6693132972058494
triangular_flag,136,2.2666666666666666,4.266666666666667,"[-0.5362635333021426, 0.6012122444043523, 0.19522669015711547]",11.603367459989386,7091,7,0,0.00697517341455055,0.0011502715779971228,0.0011375371137101653,0.02123430803923422,0.2972409812244109,-0.03322501244167454,0.03322501244167454,0.2843083039015961,0.6931255397811534
triangular_flag,137,2.283333333333333,4.283333333333333,"[-0.4201359917246188, 0.6281062354921356, 0.37259956781982295]",15.920926706996397,10294,7,0,0.006613420412551599,0.0010011983755958771,0.0009820293179611027,0.020918861812239512,0.29727241100065627,-0.021705180119937044,0.021705180119937044,0.2886884668658038,0.7446153158527853
triangular_flag,138,2.3,4.3,"[-0.304008450147095, 0.655000226579919, 0.5499724454825304]",13.722016322994023,8474,7,0,0.00648802999924192,0.0012553270787376818,0.001242970584848015,0.02074550838485968,0.2902081744469514,-0.007523424798580713,0.007523424798580713,0.28734722927682027,0.7560239881531141
triangular_flag,139,2.316666666666667,4.316666666666666,"[-0.18788090856957107, 0.6818942176677023, 0.7273453231452379]",14.45810707299097,9236,7,0,0.0066940852644298545,0.0013245028019790981,0.0013119477473448066,0.020647128557992674,0.3109717443886056,0.012363315911276054,-0.012363315911276054,0.30590616906310575,0.8075900015920235
triangular_flag,140,2.3333333333333335,4.333333333333333,"[-0.07175336699204726, 0.7087882087554858, 0.9047182008079454]",15.576172064989805,10001,7,0,0.006989821426778008,0.0012847669617403082,0.0011369483136234732,0.0205509739628271,0.29522501920957106,0.017744169740889215,-0.017744169740889215,0.288389789102228,0.7344154276917337
triangular_flag,141,2.35,4.35,"[0.044374174585476656, 0.735682199843269, 1.0820910784706528]",16.262724576998153,10530,7,0,0.007509733339098339,0.0013990653686832125,0.0012598888207691467,0.020509670135807075,0.30119241475663816,0.031194714739219854,-0.031194714739219854,0.28901668414062376,0.70355822142105
triangular_flag,142,2.3666666666666667,4.366666666666666,"[0.16050171616300046, 0.7625761909310524, 1.2594639561333603]",15.125579647996346,9549,7,0,0.008734433481127186,0.0013654183056930936,0.0013339502338024706,0.020702821792444506,0.310395086046288,0.07348200852173084,-0.07348200852173084,0.27963112109783317,0.6310141298391431
triangular_flag,143,2.3833333333333333,4.383333333333334,"[0.27662925774052427, 0.7894701820188358, 1.4368368337960677]",12.697166484998888,7879,7,0,0.010218221356764808,0.0015339750707717744,0.0013005604886254872,0.021068728165862183,0.32328941125170285,0.0890272725382573,-0.0890272725382573,0.2873400901321947,0.5554009336221929
triangular_flag,144,2.4,4.4,"[0.39275679931804797, 0.8163641731066191, 1.6142097114587755]",15.582434183001169,9911,7,0,0.011288960806139895,0.002084256808014587,0.0016955442924529145,0.0214222820989742,0.33989927148338667,0.06424436696250521,-0.06424436696250521,0.3175494801873297,0.5239180057322849
triangular_flag,145,2.4166666666666665,4.416666666666667,"[0.4102008101925578, 0.8920151604007966, 1.4844830839036853]",12.493966463996912,7643,7,0,0.011638339212235185,0.0022575407581324116,0.0017458643088358883,0.02169655071302915,0.36513881283111177,0.020962704365717413,-0.020962704365717413,0.3590232641451526,0.5364603779285623
triangular_flag,146,2.433333333333333,4.433333333333334,"[0.4276448210670675, 0.9676661476949743, 1.354756456348595]",13.3128498379956,8225,7,0,0.011883359205720107,0.0019220541145383878,0.0017283546053250582,0.021940722193077442,0.3825678882261406,0.014701199609095314,-0.014701199609095314,0.37832366749727564,0.548632733478676
triangular_flag,147,2.45,4.45,"[0.44508883194157733, 1.043317134989152, 1.2250298287935049]",13.38084089900076,8046,7,0,0.012072776141827892,0.0020525132395784245,0.0017000612945377986,0.022180034778793028,0.37536036582607524,0.011365016166467075,-0.011365016166467075,0.37223336189731865,0.5281835617660661
triangular_flag,148,2.466666666666667,4.466666666666667,"[0.46253284281608714, 1.1189681222833294, 1.0953032012384147]",13.580788755003596,8390,7,0,0.012747627297538075,0.002273687502152277,0.0019007215337521035,0.02255055291844252,0.3672469212610594,0.04049106934261099,-0.04049106934261099,0.3552148973920053,0.4954313678663788
triangular_flag,149,2.4833333333333334,4.483333333333333,"[0.47997685369059695, 1.194619109577507, 0.9655765736833246]",12.190106616995763,7371,7,0,0.013334164234526182,0.0025414146981422533,0.002023984981604155,0.0229791134097245,0.38998380738642824,0.035192216219286435,-0.035192216219286435,0.3797544055524169,0.5017500603835041
triangular_flag,150,2.5,4.5,"[0.4974208645651067, 1.2702700968716845, 0.8358499461282344]",15.477485271010664,9975,7,0,0.01390855502493468,0.0025520776602266358,0.0023076693751825036,0.023414728157446087,0.4548590288560407,0.0344634474245099,-0.0344634474245099,0.4440874982377573,0.5624596950842131
triangular_flag,151,2.5166666666666666,4.516666666666667,"[0.5148648754396165, 1.345921084165862, 0.7061233185731441]",14.2170105480036,8905,7,0,0.015152691616534094,0.002671559395940103,0.002664712171032886,0.02414659677895423,0.44590553979547554,0.0746481954959648,-0.0746481954959648,0.421178724079498,0.5102160037363702
triangular_flag,152,2.533333333333333,4.533333333333333,"[0.5323088863141263, 1.4215720714600395, 0.576396691018054]",12.567494702001568,7657,7,0,0.015951968888968444,0.002050211853036022,0.0018486881520504827,0.024670512382445785,0.4540615795569405,0.047956636346061024,-0.047956636346061024,0.4400647896193964,0.48888790005151356
triangular_flag,153,2.55,4.55,"[0.5497528971886361, 1.497223058754217, 0.4466700634629639]",13.139345653005876,8120,7,0,0.017221400894332693,0.0023406163241460713,0.0022136024436003082,0.025437878264866307,0.4735916714914842,0.07616592032185489,-0.07616592032185489,0.44986947730986576,0.4744628852027306
triangular_flag,154,2.566666666666667,4.566666666666666,"[0.5671969080631458, 1.5728740460483948, 0.31694343590787377]",13.383381225998164,8145,7,0,0.01727907825056993,0.00295439864477131,0.002891193988968408,0.025538022577591805,0.5095405941873898,0.0034606413742341996,-0.0034606413742341996,0.5086777308215998,0.49740404482095457
triangular_flag,155,2.5833333333333335,4.583333333333333,"[0.5846409189376557, 1.6485250333425723, 0.18721680835278343]",19.558328718994744,12668,7,0,0.018753717256725234,0.002940787631377437,0.0028485048751120084,0.026418655546926965,0.5092115045009129,0.08847834036931831,-0.08847834036931831,0.48134660763244635,0.46856114170148383
triangular_flag,156,2.6,4.6,"[0.6020849298121654, 1.7241760206367498, 0.057490180797693205]",15.920722476992523,10087,7,0,0.018433116856257262,0.0026745259949944806,0.0026597489673935997,0.026144373687844568,0.5226890990018435,-0.019236024028078322,0.019236024028078322,0.5178510336634675,0.4726114437670821
triangular_flag,157,2.6166666666666667,4.616666666666666,"[0.42924742966365126, 1.4746712269494242, 0.02671042269292088]",12.15628618199844,7412,7,0,0.011970903956271527,0.0018760437410823682,0.0017912513042309015,0.022300629225790288,0.5854931466738372,-0.38773277399914413,0.38773277399914413,0.3535416257149431,0.4973331295366921
triangular_flag,158,2.6333333333333333,4.633333333333334,"[0.25640992951513714, 1.2251664332620984, -0.004069335411851442]",13.2992708600068,8267,7,0,0.007492607280931774,0.0013562133601130503,0.001298699977759647,0.020553492641129625,0.4431766310635241,-0.2686978005203852,0.2686978005203852,0.2788213848693245,0.6306115997308616
triangular_flag,159,2.65,4.65,"[0.08357242936662301, 0.9756616395747728, -0.03484909351662377]",14.862671074995887,9405,7,0,0.005142958929622985,0.001142212139297508,0.001074480519243379,0.020024552211941462,0.2973429277065398,-0.1409789010785273,0.1409789010785273,0.21689773440739227,0.7182340155338982
triangular_flag,160,2.6666666666666665,4.666666666666667,"[-0.08926507078189116, 0.7261568458874471, -0.06562885162139609]",14.255177958999411,8830,7,0,0.0035532832746582115,0.0008423456102114865,0.000805172066129882,0.019839581541193963,0.25899508700745416,-0.09538053929788641,0.09538053929788641,0.20014800598429866,0.9772151969040729
triangular_flag,161,2.683333333333333,4.683333333333334,"[-0.26210257093040534, 0.4766520522001214, -0.09640860972616842]",16.85621048299072,10792,7,0,0.004105007285990136,0.0008242482549924276,0.0007885801305664694,0.020101754549495324,0.2222794500827561,0.03310344067991547,-0.03310344067991547,0.20449697067787742,1.0003891267073812
triangular_flag,162,2.7,4.7,"[-0.4349400710789194, 0.22714725851279582, -0.12718836783094073]",12.839742898009717,7911,7,0,0.006168200206401242,0.001370173401081337,0.0013245841819482507,0.020873439381323335,0.2530732217152786,0.12379157522466636,-0.12379157522466636,0.1800690023867937,0.7484418184428712
triangular_flag,163,2.716666666666667,4.716666666666667,"[-0.6077775712274337, -0.022357535174529986, -0.15796812593571308]",15.20452430799196,9497,7,0,0.008473523024592455,0.0018611858853031069,0.001787844755323492,0.021985099302859457,0.3038590703696351,0.13831936909147277,-0.13831936909147277,0.2308325709914342,0.6342966053948603
triangular_flag,164,2.7333333333333334,4.733333333333333,"[-0.7806150713759478, -0.2718623288618556, -0.18874788404048537]",21.930881462001707,14226,7,0,0.011098261447511065,0.0023517676006623734,0.0023013009688597685,0.023593243998725515,0.38997822351966765,0.15748430537511657,-0.15748430537511657,0.31173640955724274,0.6231935415461269
triangular_flag,165,2.75,4.75,"[-0.9534525715244618, -0.5213671225491814, -0.21952764214525772]",15.96578547100944,10108,7,0,0.014033682203015712,0.002321773584888482,0.0022845926752987195,0.025681748986694584,0.456052583086091,0.17612524533027887,-0.17612524533027887,0.3740967575640915,0.5694580934955986
triangular_flag,166,2.7666666666666666,4.766666666666667,"[-1.126290071672976, -0.770871916236507, -0.25030740025003007]",12.797060995988431,7920,7,0,0.016864303781199724,0.002848988274761155,0.0027709272525291554,0.0278717620841114,0.517602768326224,0.16983729469104067,-0.16983729469104067,0.4460281418997214,0.5361086181685594
triangular_flag,167,2.783333333333333,4.783333333333333,"[-1.29912757182149, -1.0203767099238326, -0.28108715835480236]",12.258016130988835,7387,7,0,0.019704691642627066,0.0029306931517718605,0.002767219115924429,0.030157770789832006,0.5622749511480085,0.17042327168564053,-0.17042327168564053,0.4957044437297655,0.49493124586225035
triangular_flag,168,2.8,4.8,"[-1.4719650719700041, -1.2698815036111584, -0.3118669164595747]",18.97473493400321,12206,7,0,0.023390931804635057,0.003155753416608424,0.0030222400721290083,0.033221019685648195,0.6154906693208253,0.22117440972047944,-0.22117440972047944,0.5271803622909207,0.4496800994828686
triangular_flag,169,2.816666666666667,4.816666666666666,"[-1.377183081496782, -1.2375572572056495, -0.24578696297605518]",12.588472100003855,7700,7,0,0.016653161489203983,0.0026383284394191596,0.0023642646931426262,0.027988726326365,0.683716771181766,-0.40426621892586445,0.40426621892586445,0.46525186663090073,0.46994159477360203
triangular_flag,170,2.8333333333333335,4.833333333333333,"[-1.28240109102356, -1.2052330108001406, -0.17970700949253568]",11.968537698005093,7404,7,0,0.01310102350859879,0.0022953558185890817,0.001876049033722606,0.025416087570851852,0.4871086030166045,-0.21312827883631158,0.21312827883631158,0.3884959042657306,0.4994045769749295
triangular_flag,171,2.85,4.85,"[-1.1876191005503378, -1.1729087643946317, -0.11362705600901618]",16.639444319996983,10634,7,0,0.010804344683565333,0.0021280612578579946,0.0018104715540749737,0.023906162110203074,0.3922113555237746,-0.1378007295020074,0.1378007295020074,0.33347026283493714,0.52025514005079
triangular_flag,172,2.8666666666666667,4.866666666666666,"[-1.0928371100771157, -1.1405845179891227, -0.047547102525496654]",19.481511183999828,12524,7,0,0.008938695752764701,0.001837819654471925,0.0016655017978736346,0.022762680642318546,0.325052047459525,-0.11193893584803792,0.11193893584803792,0.2775742566364379,0.5235093879806132
triangular_flag,173,2.8833333333333333,4.883333333333334,"[-0.9980551196038936, -1.1082602715836138, 0.018532850958022873]",13.588001866010018,8377,7,0,0.007545258943582084,0.002131932579553186,0.001772403016333929,0.02195601691963454,0.288119301889653,-0.08360620855095703,0.08360620855095703,0.2533213178912205,0.5671294683629735
triangular_flag,174,2.9,4.9,"[-0.9032731291306715, -1.075936025178105, 0.08461280444154234]",17.46491336399049,11038,7,0,0.006347569458503775,0.001137290087348593,0.0010312169119638,0.021304642909754486,0.2851602044439288,-0.07186136910469855,0.07186136910469855,0.253109314996947,0.677464493409477
triangular_flag,175,2.9166666666666665,4.916666666666667,"[-0.8084911386574494, -1.043611778772596, 0.15069275792506187]",16.716210266997223,10430,7,0,0.005364275558606879,0.000992536836156337,0.0008401308700311257,0.02081174886125918,0.2510847452448017,-0.058997633993813775,0.058997633993813775,0.22435691784220768,0.7120165556983248
triangular_flag,176,2.933333333333333,4.933333333333334,"[-0.7137091481842273, -1.0112875323670871, 0.2167727114085814]",20.743232118999003,13338,7,0,0.004847935468747108,0.001074438250329057,0.0009781459916145666,0.020514106568275486,0.21974907904605862,-0.03098040539158622,0.03098040539158622,0.20681905126840391,0.7269204406462187
triangular_flag,177,2.95,4.95,"[-0.6189271577110051, -0.9789632859615782, 0.28285266489210087]",15.075451930999407,9434,7,0,0.004491138269182916,0.0009364083884814175,0.000935675984126267,0.020250954574009484,0.20321270719244877,-0.021407831973851536,0.021407831973851536,0.1945034428212681,0.7384703865992033
triangular_flag,178,2.966666666666667,4.966666666666667,"[-0.524145167237783, -0.9466390395560693, 0.34893261837562045]",17.8595314569975,11264,7,0,0.004193475986243098,0.0009100608366467589,0.000908553333751558,0.019975060526871948,0.21018331756868663,-0.017859736976389082,0.017859736976389082,0.20236414198483926,0.827707720891627
triangular_flag,179,2.9833333333333334,4.983333333333333,"[-0.4293631767645609, -0.9143147931505604, 0.4150125718591399]",17.840085440999246,11226,7,0,0.004236813268099899,0.0007573705726498675,0.0007572791867030303,0.019860902602991705,0.2051938295786681,0.002600236911408059,-0.002600236911408059,0.2041253030817254,0.8353591841783392
triangular_flag,180,3.0,5.0,"[-0.3345811862913388, -0.8819905467450516, 0.4810925253426594]",17.594902992001153,10789,7,0,0.004672411302328868,0.0009196179192244463,0.0009147846094800263,0.01986124170343504,0.21525014481769555,0.026135882053738152,-0.026135882053738152,0.20345451596333886,0.8234091764998249
triangular_flag,181,3.0166666666666666,5.016666666666667,"[-0.3964247663584502, -0.9350388598429338, 0.4270188359017022]",17.631755014997907,10573,7,0,0.0053210030939584135,0.001346893930876617,0.0012701250243477757,0.02003130164043114,0.23997313713250124,0.03891550749777272,-0.03891550749777272,0.2218959992706775,0.8137811413734155
triangular_flag,182,3.033333333333333,5.033333333333333,"[-0.45826834642556163, -0.9880871729408159, 0.37294514646074495]",18.58198040201387,11562,8,0,0.005764732052739644,0.0012168134936935003,0.0011693749501305855,0.020194471988351632,0.25930839259466476,0.026623737526873838,-0.026623737526873838,0.2478121207968425,0.7971462412917915
triangular_flag,183,3.05,5.05,"[-0.520111926492673, -1.041135486038698, 0.31887145701978775]",17.536878498998703,10817,7,0,0.007488938843131094,0.0016425836888426476,0.0015461031780131358,0.02081976695393588,0.28655734506563973,0.103452407423487,-0.103452407423487,0.23445914791475927,0.691553385619952
triangular_flag,184,3.066666666666667,5.066666666666666,"[-0.5819555065597845, -1.0941837991365804, 0.26479776757883056]",17.997229960994446,11274,7,0,0.007970749243977365,0.0017099586309079328,0.0016003515648613075,0.020983280054227022,0.30000482013709595,0.02890862405077627,-0.02890862405077627,0.2894430282647001,0.65584805288795
triangular_flag,185,3.0833333333333335,5.083333333333333,"[-0.6437990866268959, -1.1472321122344624, 0.2107240781378733]",18.039194116994622,11145,8,0,0.009541627758839278,0.0018901079816240826,0.0017221737995320235,0.02164686878803414,0.3300523607022109,0.09425271089171477,-0.09425271089171477,0.28910062312976037,0.6141077407837792
