resolution,diagonal,family,field,curvature_inv_m,structure_sha256,current_positions_sha256,float32_positions_sha256,total_energy_j,reference_total_energy_j,total_relative_error,minimum_area_ratio,membrane_to_bending_ratio,reference_quadrature_error,membrane_energy_j,reference_membrane_energy_j,membrane_normalized_error,membrane_force_norm_n,membrane_float32_normalized_energy_difference,bending_energy_j,reference_bending_energy_j,bending_normalized_error,bending_force_norm_n,bending_float32_normalized_energy_difference
4,forward,isometric,cylinder_045,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,95e1e55f72ddd293d6b3c3991d5cc31d4dc2fde6283fe19ef56814744c36a2bf,5171b87937bf17b9be47d6914a0916c4ff2a067ecf03e6e80e31776e306eb6d0,0.00012471074549856082,1.4999999999999999e-05,7.314049699904055,0.9995313159135544,7.35312578090181,0.0,0.00010978091578335485,0.0,1.0978091578335485e-07,0.3153947246942643,1.0338228637556515e-12,1.4929829715205957e-05,1.4999999999999999e-05,0.0008420434175285003,0.00028695075850318784,1.0906826168540244e-07
4,forward,isometric,cylinder_135,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,cbc852e684ce878e3b026977cdb5f94d3a9c063da7908435ed8b19e5e0edcb03,c4c7b356fd0f02ae58d21a9e6340bce30c9f1063a795ab601d83c2eaa4d54a2d,0.00275240791999746,1.4999999999999999e-05,182.493861333164,0.9995260577661731,185.0686725789013,0.0,0.0027376154894294914,0.0,2.7376154894294915e-06,1.5566617742197655,1.1320332772742081e-11,1.479243056796849e-05,1.4999999999999999e-05,0.0024908331843781105,0.00026142423790553073,9.487443891219218e-09
8,forward,rest,rest,0.0,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,bd678fa93f59093c55a1c819d54c5dccaae6f5b86c7ecba869430fed13507c38,b0266b6785b388615bd7e2e72db311db56bfd73e6573dde9bed7817b9b7e0135,6.162975822039155e-30,0.0,,1.0,,0.0,6.162975822039155e-30,0.0,6.162975822039155e-33,3.925231146709438e-14,0.0,0.0,0.0,0.0,0.0,0.0
8,forward,affine,extension,0.0,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,941e240e9459ee7af672e81c3ffb9cddcdabfcd4fb34aa16f679fb7ccbbdd78f,3a0196fe18af1c8735778e303b7a4e7fe161104c14d44d2d4b0f284f51525e0d,0.054987760125000125,0.054987760124999986,2.5237958004230417e-15,1.0069699999999997,,0.0,0.054987760125000125,0.054987760124999986,1.3877787807814457e-19,5.122375390497575,3.411417694859642e-11,0.0,0.0,0.0,0.0,0.0
8,forward,affine,shear,0.0,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,99a1d09b95649c4de9714b6a752c3a4b6d5935be189cf00b6a99153f2544bb86,882c5a13537ec558a6ab5f08c82f4c71be8df86b3ecad02039e42e6f0ab8602e,0.10002000000000005,0.10002000000000001,4.1625038415760215e-16,0.9999999999999991,,0.0,0.10002000000000005,0.10002000000000001,4.163336342344337e-20,6.849270307850317,8.190839315136422e-11,0.0,0.0,0.0,0.0,0.0
8,forward,graph,cylinder_000,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,bb0bf3af5910d733446cca77095f86328a5409043209a0c7d3538c41a5ad77d0,747b4160f7d8fabdd3fe33c5e7858b4ff727c5bf9e20de5759bbd4acfc3a062c,0.039482235863583806,0.040001644962998684,0.012984693501862944,1.0000781219484807,23999.727859698374,3.1225022567582583e-15,0.039480590820312855,0.03999999999999993,5.194091796870762e-07,6.647912710750126,4.386631106967354e-12,1.6450432709535333e-06,1.6449629987490068e-06,9.632664543179984e-07,0.0001618190560190018,2.292840574588434e-09
8,forward,graph,cylinder_090,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,c970582ffe17a654387dde28f14f0b382f713274eb1b8b1a102c0cd3d51bd046,036adfc44ab237af70f4f6327069f803f2eac7455db73bda64768f9c62de5115,0.039482235863583806,0.040001644962998684,0.012984693501862944,1.0000781219484807,23999.727859698392,3.1225022567582583e-15,0.039480590820312855,0.03999999999999993,5.194091796870762e-07,6.647912710750126,4.386631106967354e-12,1.645043270953532e-06,1.6449629987490066e-06,9.63266454305293e-07,0.00016181905601900175,2.2928405695062364e-09
8,forward,graph,cylinder_045,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,661c1d1e9e4b8e8c978a68f77e4feb3208ccc58423941384d0c5b6e164dcd061,e4d7a8ac790237f2fb509d1e395b37db21607da0117246992a1066443201e0fd,0.10378962344488375,0.10333496243128437,0.0043998759268115166,1.0000390617370902,63710.352538015315,2.148818757339015e-15,0.10378799438476635,0.10333333333333322,4.5466105143313064e-07,8.676972453221614,1.1719723247427537e-12,1.629060117393592e-06,1.629097951152076e-06,4.540051018084404e-07,0.00012487613026781512,5.562240274083587e-10
8,forward,graph,cylinder_135,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,2ae83595e459d06796ac81b4a92b7dbdcfd04ff47c2d647e990231c263a268a1,6b1a3fe212e244a327e133e7b3b09eedc5db64d72aacc74984d3ff8f7d1f6f8e,0.0032708566674912584,0.0033349944884185274,0.019231762196309808,1.0000390617370902,1968.0779013394842,8.7169854667835e-15,0.0032691955566407096,0.003333333333333316,6.413777669260663e-08,1.9908423997104359,2.729053463247644e-13,1.6611108505489939e-06,1.6611550852113524e-06,5.308159483024169e-07,0.00012126857436211366,7.523449865417977e-10
8,forward,graph,twist,0.2,74313974c50f056361c4e62755054dc384033618fa4a0773f2e3ae7ab56368f5,958ec1b8a688f7cf4ae2b2c98ac9db249d7c12a7d4264f7ece70bfa35c3d9638,f1982ba592c5d16500489b5b84c00c3f501479eb71062cfd96b83206f0ef92b1,0.12878742672195556,0.12444769206795359,0.03487195770277765,1.0,39662.09212898848,2.7879484435341585e-15,0.1287841796875009,0.12444444444444425,4.339735243056641e-06,8.477653974587676,8.746648738622298e-12,3.247034454679568e-06,3.2476235093333368e-06,7.068655845225182e-06,8.977767754000096e-05,2.497427019012991e-09
