resolution,diagonal,family,field,curvature_inv_m,structure_sha256,current_positions_sha256,float32_positions_sha256,total_energy_j,reference_total_energy_j,total_relative_error,minimum_area_ratio,membrane_to_bending_ratio,reference_quadrature_error,membrane_energy_j,reference_membrane_energy_j,membrane_normalized_error,membrane_force_norm_n,membrane_float32_normalized_energy_difference,bending_energy_j,reference_bending_energy_j,bending_normalized_error,bending_force_norm_n,bending_float32_normalized_energy_difference
8,forward,graph,saddle,0.6,4207341bb6616a60d2d7485bb71c58d414de614325afcaf7fbaad43988839e37,d40249d308d4b46ded722f1bb0af5158335cdcc29ca8d4053e5d0d0604cbde7d,5d714f001459e723d6b30fd17260ffb4204d2617b776a49ee6bd391c2ef5d9e9,10.953629491902321,11.076941960404692,0.011132356650703824,1.0014052626184866,579755.0022923446,2.7262143160240004e-15,10.953610598386,11.076923076923057,0.0001233124785370574,129.01219829656216,5.760648793540213e-10,1.8893516321679934e-05,1.8883481634465914e-05,0.00010957878437709694,0.0004736990633666074,1.6813309645902736e-08
8,forward,isometric,cylinder_000,0.6,4207341bb6616a60d2d7485bb71c58d414de614325afcaf7fbaad43988839e37,f65d5bdedd7e88c3a223e8fa05b8af3e4fed09bf40b1ea8039978501d50d1f60,e016a807221727c0b3843a392b37503a9f332a98874b2fb888829296aec6ad2a,4.6615826323629876e-05,1.6483516483516486e-05,1.8280267969668789,0.9997656414789395,1.8346638174597232,0.0,3.0170903988746253e-05,0.0,3.0170903988746256e-08,0.13129527953235565,4.5070113310872213e-13,1.6444922334883623e-05,1.6483516483516486e-05,0.00042144810307086027,0.000560919295631912,2.181509741872435e-07
8,forward,isometric,cylinder_090,0.6,4207341bb6616a60d2d7485bb71c58d414de614325afcaf7fbaad43988839e37,f7ef8ea550fc4bb491d290057f2e0af5b5ec38d3c87433b2ef40fa1093f43f3d,4698157b7162ce0ebe6cb3a922f8c669b2054863558c44e5dbcf3738001a01dc,4.661582632363026e-05,1.6483516483516486e-05,1.8280267969669022,0.9997656414789395,1.8346638174597485,0.0,3.017090398874665e-05,0.0,3.0170903988746646e-08,0.1312952795323492,4.5070113270892257e-13,1.6444922334883613e-05,1.6483516483516486e-05,0.00042144810307097124,0.0005609192956319111,2.181509741502451e-07
8,forward,isometric,cylinder_045,0.6,4207341bb6616a60d2d7485bb71c58d414de614325afcaf7fbaad43988839e37,beac348aba1c2916324a35ab44a4d5cfead742e962d4fb6b04e5df3d93456a9c,8f34d109b9c2d5a1b9271b2fc3c1bae699ac1c975661b6c38d9b2a2776d95b11,2.4008350015486637e-05,1.6483516483516486e-05,0.4565065676061892,0.9998828166198014,0.458214547931415,0.0,7.5441403766894825e-06,0.0,7.544140376689483e-09,0.06568179513810944,3.92240202770203e-13,1.6464209638797153e-05,1.6483516483516486e-05,0.00021083074433510948,0.0005119846758882087,8.143803015045577e-08
8,forward,isometric,cylinder_135,0.6,4207341bb6616a60d2d7485bb71c58d414de614325afcaf7fbaad43988839e37,9d4ca47ce760d34c503254636945434905224455e26b1c5afe0925d10f4c0d95,cb615fc782d8e8bd83dddfdf7724eaf782aef50b3b9ff4d1e12a060ba453d8f2,0.00015063090842028557,1.6483516483516486e-05,8.138275110830657,0.9998824872692864,8.168957348778326,0.0,0.00013420255100837596,0.0,1.3420255100837595e-07,0.224720574134786,5.341723732072389e-12,1.6428357411909618e-05,1.6483516483516486e-05,0.0006023370619469981,0.0004985845889605395,6.3737565453390174e-09
16,forward,rest,rest,0.0,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,bcc29bcab9dfaaf8ac58eacc51f07f204d712ea4dfa3cc0eb4a5e9461836699a,f1faf4d6171c4fa4cfe1f0cc6f12af125db66325139148cf46cbbc5fe6cbac1a,8.80425117434165e-30,0.0,,1.0,,0.0,8.80425117434165e-30,0.0,8.80425117434165e-33,3.9650822308041314e-14,0.0,0.0,0.0,0.0,0.0,0.0
16,forward,affine,extension,0.0,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,ab36a5e316313a91345ba1c87c7af2004786a7686783869b1dcb2819a003bb49,8286e79eab5cf399f1604bdaf84d985190210f9331cbbd75969e9d48983710d6,0.05050145892857163,0.05050145892857147,3.160197015606905e-15,1.0069699999999997,,0.0,0.05050145892857163,0.05050145892857147,1.5959455978986625e-19,3.534491747803979,9.72019274306235e-11,0.0,0.0,0.0,0.0,0.0
16,forward,affine,shear,0.0,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,59db9fc5f9120105204026ef387a68dc93303e62bc680916820e037d51706d6c,6aec2622ff8a8fc335b47302b77e0ecaab246983ecc56703c40e722dd66b3d83,0.07694505494505502,0.07694505494505495,9.017985507791455e-16,0.9999999999999982,,0.0,0.07694505494505502,0.07694505494505495,6.938893903907229e-20,3.788206836261088,5.865821284256612e-11,0.0,0.0,0.0,0.0,0.0
16,forward,graph,cylinder_000,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,36e27213b77a79773fc77563e3c380bcbca3f6d4798f1eea8a46e67d396abedc,4c42118ecc0c0cfa27dfa1bba7225b014c700db62a21862f8b1fc60625576bdd,0.043814863361905355,0.04395785160769086,0.003252848821221496,1.0000195310592688,24237.259064724767,3.157196726277794e-15,0.043813055688208785,0.04395604395604388,1.42988267835098e-07,5.4820389780831364,5.451853496429848e-12,1.8076736965680617e-06,1.807651646976931e-06,2.4078153514817473e-07,0.00026794170548500733,9.190693189814858e-09
16,forward,graph,cylinder_090,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,aa34b72abcc982b1a6bfaf5b63821e6ed2732c188c9f63472240799d7240f8fc,00f56c6a6ed93c765fa92376cd87481bc0b57da3fb95e125dfa789d58c846a0c,0.043814863361905355,0.04395785160769086,0.003252848821221496,1.0000195310592688,24237.259064724767,3.157196726277794e-15,0.043813055688208785,0.04395604395604388,1.42988267835098e-07,5.482038978083136,5.451853496429848e-12,1.8076736965680617e-06,1.8076516469769312e-06,2.4078153514586233e-07,0.0002679417054850072,9.190693192127258e-09
16,forward,graph,cylinder_045,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,11a8b31c405576fcc7c478ae520fe415f81e473fa2ad12b7664cbea9361681bb,df5775a777befb289e44526ff6c1adcd22a4b13f2bc758ca03d510440cbcea87,0.11368003072120152,0.11355490377064217,0.0011019070634947987,1.0000097655773168,63500.04877674965,1.9554250691785035e-15,0.11367824051406461,0.11355311355311344,1.2512696095116905e-07,7.226221757824049,1.5482370385733191e-12,1.79020713690676e-06,1.7902175287385453e-06,1.134788030942732e-07,0.000238916494091544,3.1272399680648946e-09
16,forward,graph,cylinder_135,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,11cc34bf9050d982d8d0dc77ffee917075f727d69174c43e46a711ad52bf3449,667c507f53524149a991b85c26f763d589ecdd52cdbc7b17395debc5270facca,0.003647009708861964,0.0036648291081522286,0.004862272909431494,1.0000097655773168,1996.8874719314977,8.524431160950073e-15,0.003645184275868315,0.003663003663003645,1.781938713532995e-08,1.7219418362543706,4.50291401388192e-14,1.825432993649109e-06,1.8254451485839037e-06,1.3273188795822268e-07,0.00023846354837196373,5.657670835018397e-10
16,forward,graph,twist,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,569f645be38c5bcc229a595b2b37c63d40dff1dbe9f3aa2b972cf75d21c18f64,02b259e3983bd668eb48aab4adf7b75576240d4a05cb144fcc8a8dc5e3cc4a6a,0.13794698155367394,0.13675463492406684,0.008718875453611875,1.0,55220.674413233195,2.638514406960727e-15,0.1379444834950218,0.13675213675213657,1.1923467428852364e-06,7.119841658713852,1.4956191840553856e-13,2.498058652140701e-06,2.4981719302564126e-06,1.236997023572778e-06,6.900383626583252e-05,1.2596205945255936e-09
16,forward,graph,dome,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,3191a4f2476fae389d847019f7f8bbbeb64639c979685fc456a95ddf18a85411,ead6ada564cc80764ac54649c59ce6a04e1a8b51625241ad5298d76f1e97b607,0.13637545564754952,0.13675677621429277,0.002788312047848648,1.0000390617370902,29392.96083047549,2.638514406960727e-15,0.136370816073576,0.13675213675213657,3.813206785605594e-07,9.095641344198514,4.341297821230939e-12,4.639573973513506e-06,4.639462156190482e-06,1.221045167420355e-06,0.0004685582224980188,1.5062539571536142e-08
16,forward,graph,saddle,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,b74127e8a1e5827d1be6026b5f035fe80f10c4ce2efbcb539111a43df0cf0063,5167d975aa38a7ebb046d164c5ba1c2d2231c68ad15b068d819d92ad9865efba,0.13637331430571567,0.13675463492406684,0.002788356084332316,1.0000390617370902,54586.92725659735,2.638514406960727e-15,0.1363708160735761,0.13675213675213657,3.8132067856047614e-07,9.03691149700723,7.403073071232668e-12,2.4982321395841964e-06,2.4981719302564135e-06,6.57485859389085e-07,0.00025233565992254057,2.8463971978879216e-09
16,forward,isometric,cylinder_000,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,1d26cd1ec3ae3d74b2cff1ecae8a45fba1c706d52f76d86f18f5fcb7cf91f75c,957ccaff5c2a266605ecee13653930bec1048fd42cb851359dd2f1bf15656903,1.8546711039600406e-06,1.831501831501832e-06,0.012650422762181882,0.9999934895960476,0.012716352962100845,0.0,2.3288507505168844e-08,0.0,2.3288507505168844e-11,0.0026005785659098807,1.8881849203380663e-13,1.8313825964548716e-06,1.831501831501832e-06,1.302046712807149e-06,0.00027040216109712993,4.699225834480954e-08
16,forward,isometric,cylinder_090,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,7516cdf5c327ed2514c87c95c5263b3c2c7c7df688ba63c67cc47b4668af9624,46bcc3f45ada661ac7b50efb23abb570833bc949b0acc64cc26654e7d709da68,1.8546711039600302e-06,1.831501831501832e-06,0.012650422762176218,0.9999934895960462,0.012716352962097069,0.0,2.3288507505161886e-08,0.0,2.3288507505161887e-11,0.002600578565904547,1.8881849204076486e-13,1.8313825964548683e-06,1.831501831501832e-06,1.3020467128441473e-06,0.000270402161097128,4.699225837718314e-08
16,forward,isometric,cylinder_045,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,926ec2e0944f61357792246ee8a53e1c9df51d4780f4c61fd26204801ca98e4e,7bbbc28be9026a6f05112faeb61ee09709044b98f1fe33ec51ab6a9f0e98d5c5,1.837264370339821e-06,1.831501831501832e-06,0.003146346205542011,0.9999967447948405,0.003179001312779126,0.0,5.822157199851072e-09,0.0,5.822157199851072e-12,0.0013003081944022326,1.0913479306311562e-13,1.83144221313997e-06,1.831501831501832e-06,6.510325115337273e-07,0.0002420589069898249,6.462688986868798e-10
16,forward,isometric,cylinder_135,0.2,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,36146c889c0487d5ec0e268b6eb59d463ed395d7540ce89fd9a92010b90cbb95,e9400dee1ebb1914f4200c23b7934014604203c5bd4750ab7894988f7c59fae6,1.934972737001574e-06,1.831501831501832e-06,0.056495114402859106,0.9999967445405353,0.05658840425311176,0.0,1.036326151408004e-07,0.0,1.036326151408004e-10,0.004463935064840101,5.329740955334651e-14,1.8313401218607734e-06,1.831501831501832e-06,1.7658692803598802e-06,0.00023925658624094755,5.85105046027888e-10
16,forward,graph,cylinder_000,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,7b22d4b6f5a455eedb1d6e663eb464ec0c47ea656db5e3c4037f9f64813aade3,dc936de29310b9c0c036adf84a5c8d82ce919e1dc81db8fbaf21359c90b9c464,3.548872358478988,3.560454407129121,0.0032529692353150774,1.0001757658031911,239016.7741210548,3.118218988916341e-15,3.5488575107448748,3.560439560439553,1.1582049694678353e-05,55.97718434908547,1.2912804749909412e-09,1.4847734113202806e-05,1.4846689567873197e-05,1.1406434999331278e-05,0.0007579735512477095,1.1760064703053877e-07
16,forward,graph,cylinder_090,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,69f53baf2ca11c4af23e32a626f9086c75eb9429a81fde062db175943ff170f1,9a5fb5927ec8dad310912361a02ff7d3764a39e984591d3d534bd0aecebdb23b,3.548872358478988,3.560454407129121,0.0032529692353150774,1.0001757658031911,239016.77412105477,3.242947748472995e-15,3.5488575107448748,3.560439560439553,1.1582049694678353e-05,55.97718434908546,1.2912804749909412e-09,1.4847734113202807e-05,1.4846689567873197e-05,1.1406434999349777e-05,0.0007579735512477098,1.1760064703053877e-07
16,forward,graph,cylinder_045,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,225830c2668c08b5db18f0ed89a0b7370552ef4461eb694b0b6691d6ba6e84c1,7708a974251ddabf4ac4899a62c269188533103d207058d9a5c43cd1f6f9eb55,9.207951303702057,9.197816020169569,0.0011019228380153344,1.0000878867629586,666176.7892206513,2.3175408227300796e-15,9.20793748163916,9.197802197802183,1.0135283836977038e-05,76.59590452310766,2.507782745908571e-10,1.3822062897765271e-05,1.3822367386057043e-05,3.325012146144861e-06,0.0006608470737023914,4.784845199093737e-08
16,forward,graph,cylinder_135,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,5e9053aad62b7a69c1ce0d437b33f5f612ddcb72aba2bb7ad25d86e059159aa0,0e1af401c1049f8e137893518c601f35e2c6c408a53ed76ef9d2895d96a2b090,0.29527594676736896,0.29671931822815784,0.004864433732889004,1.0000878867629586,18430.22147028079,8.606284409409131e-15,0.2952599263453235,0.2967032967032951,1.443370357971596e-06,16.227553950913133,1.7239021321557856e-11,1.6020422045466886e-05,1.6021524862734378e-05,1.2042764561017012e-05,0.0006975179302389275,9.212350905718739e-09
16,forward,graph,twist,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,a596a52bbfee969abd24bb503ab279d2b90f66e0dfa0a076ec0f40d185928067,920b207d7d78d0fbb26dd80fe9daa09b7617b032a9f9f3c3a3612dfcaec97638,11.173522044062548,11.076941960404692,0.008719020466396547,1.0,591786.6300791987,2.7262143160240004e-15,11.173503163096681,11.076923076923057,9.658008617362412e-05,74.71163150693837,1.107805953637353e-10,1.888096586704119e-05,1.8883481634465917e-05,2.7472180278032554e-05,0.0001870170975627529,1.890389863932638e-08
16,forward,graph,dome,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,0529dd803a716c6b6bdd313e6140ea5351ca4f7daba9fa7e53f108c16c5791b5,ee594342f8236c4b2f1b758616e8fd525c1dc7046041cfc5aa1f961c888375c6,11.046071175938499,11.076958146246092,0.0027883982136432035,1.0003515007236206,314935.35778337106,2.7262143160240004e-15,11.046036101959572,11.076923076923057,3.0886974963484805e-05,96.7054642821074,1.1156307344606376e-09,3.5073978926042374e-05,3.5069323035436704e-05,5.084232541392643e-05,0.0012691137506170372,1.1652304438475096e-07
16,forward,graph,saddle,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,3644bdd18070cfb017d937884e26995e3cc3d752d81e426328fad4f37bc0248b,3baba6aa5326ec7b0df945163609e6b8c8bac7ccb5bba38b85850be5240daf42,11.046054987948228,11.076941960404692,0.00278840248209949,1.0003515007236206,584879.9501691174,2.7262143160240004e-15,11.046036101959576,11.076923076923057,3.088697496348125e-05,95.94410679938751,2.689135758515704e-10,1.888598865248437e-05,1.8883481634465914e-05,2.737663676153284e-05,0.0006838399735947681,3.948869078897101e-08
16,forward,isometric,cylinder_000,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,87596afa3a5aeed37ace8048896616bca70fb881095771c7cf28ce57b69c064a,4be7caff89ff3bf9bbfcb6e80977a53ef85612aedf452964a400043b8dc2db39,1.8360072534835885e-05,1.6483516483516486e-05,0.11384440044671025,0.9999414072799564,0.1144972609127399,0.0,1.8862119173593243e-06,0.0,1.8862119173593244e-09,0.023503420502481477,1.4163270132807744e-13,1.647386061747656e-05,1.6483516483516486e-05,0.00010544205715596926,0.0008108281469568305,9.086210321128189e-08
16,forward,isometric,cylinder_090,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,be5d534a61dc4e30aab0b1fdb96965b3fc2633d350b65067fa20c61267785a47,8f3a60fa798579d31c36bd9039ae9ce93f8cf18eab57dd80f3bda755ca9b628a,1.8360072534836007e-05,1.6483516483516486e-05,0.11384440044671765,0.9999414072799564,0.11449726091274809,0.0,1.8862119173594577e-06,0.0,1.8862119173594576e-09,0.023503420502460425,1.4163270119445799e-13,1.6473860617476548e-05,1.6483516483516486e-05,0.00010544205715611725,0.0008108281469568274,9.086210306328829e-08
16,forward,isometric,cylinder_045,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,bcfce5bf0d67b56e16c55d2abe910d71365e6e23922f6cceb05e8b40a0be6988,dcbc0f00b27144604b13342243dc6be51dd750f3daf6042e91f7e5851546ecec,1.695026302328874e-05,1.6483516483516486e-05,0.028315956746183354,0.9999707033824862,0.028617271325248262,0.0,4.715750838470976e-07,0.0,4.715750838470975e-10,0.011753243585110556,3.284426379492335e-13,1.647868793944164e-05,1.6483516483516486e-05,5.272770129731931e-05,0.0007262210216088793,1.21333948370321e-07
16,forward,isometric,cylinder_135,0.6,0a4c97f80126eef9b1ea992d38edbfd56d7edab8577d63f6f303ac273927aa2b,8dfb89c6ef2d6af605ac7734f7d5a09831616dfc0104c08a576066aa4cdb750d,49d4db4ff9519e0331a197bd7da67c4fa5fd7c98f83659927dcf65d7c1b97d67,2.4863160069966094e-05,1.6483516483516486e-05,0.5083650442446095,0.9999706827868643,0.5095641252311647,0.0,8.39273681705611e-06,0.0,8.39273681705611e-09,0.04029942764517504,1.52926662039909e-12,1.6470423252909984e-05,1.6483516483516486e-05,0.00014297807822299247,0.0007173414072667709,7.766213791851604e-09
32,forward,rest,rest,0.0,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,0602a0b665ee1db8ecd143c24b73b1a86d2ab429c718a86302ba77a00197df21,415770ec18ee75ffebde9dbfed923fbcb1c1294f73e1bea51752afc52fe09c5e,8.80425117434165e-30,0.0,,1.0,,0.0,8.80425117434165e-30,0.0,8.80425117434165e-33,2.8037365333638844e-14,0.0,0.0,0.0,0.0,0.0,0.0
32,forward,affine,extension,0.0,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,5b333c755b594a970fe52ff348f43fa11f451f4c269eaccae79038b3b4312bdb,4f295cc67cb0a7a7b042a20bd485dc259d6a019d86782584a6603c1e1aa31736,0.05050145892857164,0.05050145892857147,3.4349967560944623e-15,1.006969999999998,,0.0,0.05050145892857164,0.05050145892857147,1.7347234759768072e-19,2.5193378076834843,9.703604744032424e-11,0.0,0.0,0.0,0.0,0.0
32,forward,affine,shear,0.0,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,56c12991c8be2eb960c0bdb38099b579a903fc9a8b9f1255bd035bf41de2b709,21df8d9fb1f80c1dec1ec0bc87a28c309ce45cd9c7fcdc775a89988b9c9e3db0,0.07694505494505502,0.07694505494505495,9.017985507791455e-16,0.9999999999999964,,0.0,0.07694505494505502,0.07694505494505495,6.938893903907229e-20,2.7001824836191317,5.716611850559161e-11,0.0,0.0,0.0,0.0,0.0
32,forward,graph,cylinder_000,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,e88bfae2fa228dabb93e0750c06dc31b72b507687d6d8d8a04f2def3f2091cc8,3a4d4b4826004c72927b4f888831aa1e89d9465817eb716d2efe0aedfa76f1ed,0.04392208620635409,0.04395785160769086,0.0008136294206542151,1.0000048828005792,24296.796727352685,3.157196726277794e-15,0.04392027854919492,0.04395604395604388,3.576540684896434e-08,3.95424428877038,6.8402913749876506e-12,1.8076571591740174e-06,1.807651646976931e-06,6.019319218398036e-08,0.0003826506922650432,3.212571232618324e-08
32,forward,graph,cylinder_090,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,f09d28e1c404590091a134b57c77f73e9eb674ac7e1f5a3b2eb512ae0d476d5f,f5da03b586ba9cd1c729efb7abd86abe0b9c9c652df6596e9dd17a1e9c5c5aa0,0.043922086206354086,0.04395785160769086,0.000813629420654373,1.0000048828005792,24296.796727352696,3.157196726277794e-15,0.04392027854919491,0.04395604395604388,3.576540684897128e-08,3.95424428877038,6.840291388865438e-12,1.8076571591740163e-06,1.8076516469769312e-06,6.019319217010596e-08,0.00038265069226504336,3.212571233543284e-08
32,forward,graph,cylinder_045,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,ba48d04eb0a1c8d9ae8a5b82f4d7c75fdf8bb212791647650acf8132b7a5180c,a508261e00775ba231cb6a9c38cdccbf9f93181d0a6c6d86d9992e84d749e72d,0.11358619926320102,0.11355490377064217,0.00027559789599269175,1.0000024414032698,63447.358798747606,1.9554250691785035e-15,0.11358440904827011,0.11355311355311344,3.12954951566663e-08,5.1864325950133505,7.325391265800007e-13,1.7902149309091833e-06,1.7902175287385453e-06,2.8368296632292087e-08,0.0003384356431033803,2.215020494776101e-09
32,forward,graph,cylinder_135,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,30ac4a47ed86f08ec6db48f8b7d66540caea5ac6ffc8de5f0cc2b3ff651eaac5,81084b0b56d5769ef85d45e53bac45a885c3a73c51a6b8cc0d48eccd76fb08c2,0.003660361813403794,0.0036648291081522286,0.001218963999848544,1.0000024414032698,2004.1919444458877,8.524431160950073e-15,0.0036585363712941035,0.003663003663003645,4.467291709541257e-09,1.2550690421008153,4.849007827212315e-14,1.8254421096905484e-06,1.8254451485839037e-06,3.318471543968176e-08,0.0003397546057502733,4.749278300393842e-10
32,forward,graph,twist,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,7521ea30c5c26c64ba951414ed1bcfd3c9fc1f929898f1b57b9059c08016d420,ad9f40500506def54de1737099003797cf70a34a92ddadeaf212c5eaaf843a76,0.13705272856809478,0.13675463492406684,0.0021797699521735273,1.0,54860.82938962978,2.638514406960727e-15,0.13705023042448394,0.13675213675213657,2.980936723473715e-07,5.110367388638354,1.4217991228804294e-12,2.498143610829009e-06,2.4981719302564126e-06,3.092481472500388e-07,6.897450558986007e-05,1.8287922059687359e-09
32,forward,graph,dome,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,8faa1f0e25a19224b83e52c0c881a4e63293d071232561c4983a5e2595c67eb3,434b68b5004399b0af79d2894fd40c1d4905afb6e869acec45a08e12dd0f8423,0.136661400659544,0.13675677621429277,0.0006974100837192404,1.0000097655773168,29455.125013899637,2.638514406960727e-15,0.1366567611694347,0.13675213675213657,9.537558270186763e-08,6.5529208412292865,7.530568668645544e-12,4.639490109274616e-06,4.639462156190482e-06,3.052476787450446e-07,0.0006692576842860095,5.579913369614555e-08
32,forward,graph,saddle,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,1d001372b6ba61d879f0f0113ca889e0ea6357be65d0da1da0dc1f6a5eaa2fb3,8f9d380039a4471e484bf224608d9a6556c3065d4f53b0d3eda44b64668a728b,0.13665925935641665,0.13675463492406684,0.0006974210980354918,1.0000097655773168,54702.37502581355,2.638514406960727e-15,0.13665676116943473,0.13675213675213657,9.537558270183988e-08,6.530756571018175,8.930378214699885e-12,2.4981869819171043e-06,2.4981719302564135e-06,1.6436413474408982e-07,0.00036038915365082386,3.074083425491888e-08
32,forward,isometric,cylinder_000,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,55547baefff8e04e2211c99c4d1310b7b9e4f4f744a2b52cf108b0e9d5fdb32e,3aeb136f3563d4338539a6d3940fa96e3d71fb48a3628dba349c7c843bdfc4aa,1.8329275652016766e-06,1.831501831501832e-06,0.0007784506001151664,0.999998372396623,0.0007947394624687641,0.0,1.4555430903793128e-09,0.0,1.4555430903793128e-12,0.0004632978857432535,2.1103452866953289e-13,1.8314720221112973e-06,1.831501831501832e-06,3.255185446392964e-07,0.0003862283926051372,6.142068458501857e-09
32,forward,isometric,cylinder_090,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,51a603fede7fb4bff8fddb33841914c6fa6c31156e0834b836c68314b09e6c8d,143e8931d41b360832a332c88a7b26210960fbfbc8f01e91ff97eeadc00800eb,1.8329275652016773e-06,1.831501831501832e-06,0.0007784506001155132,0.9999983723966216,0.0007947394624696868,0.0,1.455543090381002e-09,0.0,1.4555430903810019e-12,0.00046329788574552623,2.1103452866784336e-13,1.8314720221112962e-06,1.831501831501832e-06,3.255185446508584e-07,0.00038622839260514025,6.142068446939857e-09
32,forward,isometric,cylinder_045,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,95a09e435847b1539c7853f228319382aa628e8189b38b717a3faabd72e42f76,beb7f28e7a535395460580a14e76381e0befdcdc1d90f813e8b50f8b507c2c18,1.831850813000558e-06,1.831501831501832e-06,0.00019054389830436378,0.9999991861980968,0.00019868350741635336,0.0,3.63886246394715e-10,0.0,3.63886246394715e-13,0.0002316497852278284,4.79228629334324e-13,1.8314869267541632e-06,1.831501831501832e-06,1.6275984454382644e-07,0.0003428542636461728,2.071236506713533e-09
32,forward,isometric,cylinder_135,0.2,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,944306b2812d0f9910d031dcc87ee28c6290f767b932cae47b3b9c4182607013,1df0e87058cf73a4f889d2d23c15f43a41478d030d5976fa6b4af2e65e9f8326,1.837939678834557e-06,1.831501831501832e-06,0.003515064643667816,0.9999991861822146,0.00353659832787418,0.0,6.477147326495622e-09,0.0,6.477147326495622e-12,0.0007953200998627571,3.6171963100208925e-13,1.8314625315080613e-06,1.831501831501832e-06,4.2915593197664627e-07,0.00034088840640100553,7.372101567357534e-10
32,forward,graph,cylinder_000,0.6,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,e8068a2de2dcf06f54d4e2d41bd70a993d9e0a80b2dbd39e209e06cbd8c287c5,f52ea19bb3dc82eb967d764503f0dd244c0d80b55b4f6fbaf610d857e678a4ad,3.557557409435417,3.560454407129121,0.0008136595396091035,1.000043944346947,239614.35862162255,3.118218988916341e-15,3.5575425624847465,3.560439560439553,2.8969979548065795e-06,40.459244011178455,1.4737674218778806e-09,1.4846950670858993e-05,1.4846689567873197e-05,2.8512446049010617e-06,0.001081812771474405,5.925491598965088e-07
32,forward,graph,cylinder_090,0.6,edd34a01d2a3bac817cb1648cf4aacc8dbd0c07145ac232e29596937df1980ff,0025d87d77634cb8a3c16a1f54924fc7f08f5cc47316769724a3e491f1f33cc2,c0bc5591f78487017e80654e9ad01257ed228ab96755ac0f26a41f44f10d1997,3.5575574094354177,3.560454407129121,0.0008136595396089788,1.000043944346947,239614.35862162264,3.242947748472995e-15,3.557542562484747,3.560439560439553,2.896997954806135e-06,40.45924401117845,1.4737674214337915e-09,1.484695067085899e-05,1.4846689567873197e-05,2.8512446048640633e-06,0.0010818127714744034,5.925491598965088e-07
