case_id,mesh_id,diagonal,resolution,field_id,field_kind,energy_j,reference_energy_j,energy_relative_error,normalized_energy_error,curvature_relative_l2_error,float32_displacement_energy_j,float32_energy_relative_difference,float32_max_displacement_error_m,normal_force_norm_n,operator_sha256
backward_32_cylinder_045,backward_32,backward,32,cylinder_045,quadratic,0.0002000000000000368,0.0002,1.839077935078537e-13,1.839077935078537e-13,2.5734062899011107e-13,0.00019999998661957577,6.690230509343188e-08,8.195638681596229e-10,0.3722569985362413,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_060,backward_32,backward,32,cylinder_060,quadratic,0.00020000000000003237,0.00020000000000000004,1.6168164897190082e-13,1.6168164897190085e-13,2.323880903562165e-13,0.00020000010436414177,5.218205469775741e-07,8.943748172618449e-10,0.3851114027056053,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_075,backward_32,backward,32,cylinder_075,quadratic,0.0002000000000000268,0.0002,1.338989683019598e-13,1.338989683019598e-13,1.963091124454295e-13,0.00019999998533216625,7.333930270263477e-08,4.654702439460534e-10,0.40970739854621957,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_090,backward_32,backward,32,cylinder_090,quadratic,0.0002000000000000188,0.0002,9.391901319155682e-14,9.391901319155682e-14,1.4236545998858935e-13,0.00020000021461972643,1.0730985381973387e-06,3.3527612804118423e-10,0.42176767228865125,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_105,backward_32,backward,32,cylinder_105,quadratic,0.00020000000000001104,0.00020000000000000006,5.488773498207864e-14,5.488773498207866e-14,1.0528385150257887e-13,0.00020000005028739,2.514368948507359e-07,4.6401709558052673e-10,0.4106808053124331,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_120,backward_32,backward,32,cylinder_120,quadratic,0.000200000000000006,0.00019999999999999993,3.0357660829594137e-14,3.0357660829594124e-14,7.885060930971416e-14,0.00019999995232730623,2.383634988608397e-07,2.3120502994772307e-10,0.3869030353740231,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_135,backward_32,backward,32,cylinder_135,quadratic,0.00020000000000000622,0.0002,3.1035287187397564e-14,3.1035287187397564e-14,7.711108076556192e-14,0.00019999999936896613,3.155200439027602e-09,1.6763806402059211e-10,0.37439606811016085,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_150,backward_32,backward,32,cylinder_150,quadratic,0.0002000000000000091,0.00019999999999999998,4.553649124439119e-14,4.5536491244391186e-14,1.0114806823777744e-13,0.00019999995232730894,2.3836350075818982e-07,2.3120502994772307e-10,0.38690303537402415,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_cylinder_165,backward_32,backward,32,cylinder_165,quadratic,0.00020000000000001614,0.00019999999999999996,8.090858712173078e-14,8.090858712173077e-14,1.4530280942730224e-13,0.0002000000502873946,2.5143689227574933e-07,4.640170990499737e-10,0.41068080531243933,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_twist,backward_32,backward,32,twist,quadratic,0.0002800000000000037,0.00028,1.3358919625267824e-14,1.870248747537495e-14,1.4515243541252754e-13,0.0002800000004290457,1.5322928627821414e-09,8.195638646901759e-10,0.07673330437300348,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_dome,backward_32,backward,32,dome,quadratic,0.0005200000000000842,0.0005200000000000001,1.6179632420168294e-13,4.206704429243757e-13,2.218647417078984e-13,0.0005199996908586616,5.945027358437058e-07,8.940696724635266e-10,0.7427027518133582,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_saddle,backward_32,backward,32,saddle,quadratic,0.000280000000000004,0.00028000000000000003,1.4133349748471752e-14,1.9786689647860456e-14,1.1504116227142077e-13,0.00027999995086849263,1.7546968342615396e-07,4.470348362317633e-10,0.3999306189828853,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_quartic,backward_32,backward,32,quartic,general,3.339486743218715e-05,3.36e-05,0.006105135946810991,0.0010256628390642464,0.03158225359468583,3.3394898227492906e-05,9.221568500340794e-07,9.499490256914545e-11,0.25951038599907517,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
backward_32_sine,backward_32,backward,32,sine,general,4.853238225561506e-05,4.8704545517001214e-05,0.003534849972597626,0.0008608163069307579,0.05879089775495713,4.853238260308733e-05,7.15959637304413e-09,4.749745128457272e-11,0.0438599173528836,9f1c2a1a8c91a7e1073622353879bdc5052422f29cddde565c58ed53fa6aa4a0
checkerboard_4_cylinder_000,checkerboard_4,checkerboard,4,cylinder_000,quadratic,0.00020000000000000015,0.0002,6.776263578034403e-16,6.776263578034403e-16,3.428497710505444e-15,0.0001999999257204007,3.7139799726306254e-07,2.2351741811588166e-10,0.37645230610996466,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_015,checkerboard_4,checkerboard,4,cylinder_015,quadratic,0.00020000000000000042,0.0002,2.032879073410321e-15,2.032879073410321e-15,4.765690474433489e-15,0.000199999928618009,3.5690995704674567e-07,4.624100633648931e-10,0.37405631096869746,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_030,checkerboard_4,checkerboard,4,cylinder_030,quadratic,0.00020000000000000036,0.00019999999999999998,1.8973538018496328e-15,1.8973538018496328e-15,5.632466286885497e-15,0.00020000001852933967,9.264669652113405e-08,7.386334287262653e-10,0.3692176780376459,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_045,checkerboard_4,checkerboard,4,cylinder_045,quadratic,0.00020000000000000058,0.0002,2.846030702774449e-15,2.846030702774449e-15,5.116680770032254e-15,0.00020000003222132542,1.611066241893363e-07,4.470348362317633e-10,0.36677442492015583,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_060,checkerboard_4,checkerboard,4,cylinder_060,quadratic,0.00020000000000000066,0.00020000000000000004,3.117081245895825e-15,3.1170812458958252e-15,5.486722902235412e-15,0.00020000001852934005,9.264669692770973e-08,7.386334252568183e-10,0.3692176780376464,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_075,checkerboard_4,checkerboard,4,cylinder_075,quadratic,0.00020000000000000055,0.0002,2.710505431213761e-15,2.710505431213761e-15,4.1476536361979346e-15,0.00019999992861800922,3.569099566401696e-07,4.624100616301696e-10,0.3740563109686975,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_090,checkerboard_4,checkerboard,4,cylinder_090,quadratic,0.0002000000000000005,0.0002,2.439454888092385e-15,2.439454888092385e-15,3.796680250578769e-15,0.00019999992572040104,3.713979972630619e-07,2.2351741985060514e-10,0.3764523061099652,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_105,checkerboard_4,checkerboard,4,cylinder_105,quadratic,0.00020000000000000036,0.00020000000000000006,1.4907779871675682e-15,1.4907779871675686e-15,2.813648254164377e-15,0.0001999999926661017,3.6669493261092953e-08,3.6931671262840915e-10,0.37405631096869735,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_120,checkerboard_4,checkerboard,4,cylinder_120,quadratic,0.00020000000000000015,0.00019999999999999993,1.0842021724855048e-15,1.0842021724855044e-15,2.1603690715820576e-15,0.0002000000153128761,7.656437983616366e-08,1.6763806402059211e-10,0.3692176780376455,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_135,checkerboard_4,checkerboard,4,cylinder_135,quadratic,0.00020000000000000006,0.0002,2.710505431213761e-16,2.710505431213761e-16,1.7616366994611518e-15,0.00020000001976233932,9.8811696265565e-08,1.1175870992530257e-10,0.3667744249201549,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_150,checkerboard_4,checkerboard,4,cylinder_150,quadratic,0.00020000000000000015,0.00019999999999999998,8.131516293641284e-16,8.131516293641283e-16,2.0139679161792325e-15,0.00020000001531287606,7.656437956511311e-08,1.6763806402059211e-10,0.3692176780376455,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_cylinder_165,checkerboard_4,checkerboard,4,cylinder_165,quadratic,0.0002000000000000001,0.00019999999999999996,6.776263578034405e-16,6.776263578034403e-16,2.6756008563267455e-15,0.00019999999266610152,3.6669492854517185e-08,3.693167160978561e-10,0.37405631096869685,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_twist,checkerboard_4,checkerboard,4,twist,quadratic,0.0002800000000000002,0.00028,7.744301232039318e-16,1.0842021724855044e-15,3.4787354814442286e-15,0.000279999990835914,3.272887932427827e-08,4.470348362317633e-10,0.05691818690014649,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_dome,checkerboard_4,checkerboard,4,dome,quadratic,0.0005200000000000016,0.0005200000000000001,2.9190058489994345e-15,7.589415207398531e-15,4.834326063197268e-15,0.0005199998176744284,3.5062610221253195e-07,4.470348362317633e-10,0.731337292295452,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_saddle,checkerboard_4,checkerboard,4,saddle,quadratic,0.0002799999999999999,0.00028000000000000003,3.8721506160196583e-16,5.421010862427522e-16,2.4994093658322493e-15,0.00028000000440987343,1.574954824295245e-08,3.725290301931361e-10,0.17891651684514778,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_quartic,checkerboard_4,checkerboard,4,quartic,general,2.4864007015306157e-05,3.36e-05,0.2599997912111262,0.0436799649234692,0.3096344487072279,2.486400893731391e-05,7.73008048016319e-08,9.499490256914545e-11,0.1516356318398771,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_4_sine,checkerboard_4,checkerboard,4,sine,general,5.3910794793634516e-05,4.8704545517001214e-05,0.10689452537476128,0.026031246383166506,0.36385717308183113,5.3910806899522754e-05,2.2455406723425214e-07,4.749745128457272e-11,0.22680872060642068,28f410e9d080358b7ff521b3f9d4d30ce2f1f01d9193cf8903077a53d6f40c2a
checkerboard_8_cylinder_000,checkerboard_8,checkerboard,8,cylinder_000,quadratic,0.00019999999999999966,0.0002,1.7618285302889447e-15,1.7618285302889447e-15,1.2460073997124412e-14,0.00019999991497698032,4.251150966623145e-07,2.2351741811588166e-10,0.7622824469837891,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_015,checkerboard_8,checkerboard,8,cylinder_015,quadratic,0.00020000000000000055,0.0002,2.710505431213761e-15,2.710505431213761e-15,1.6977660433414304e-14,0.00019999998433619227,7.83190413835165e-08,4.624100633648931e-10,0.7598831482403048,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_030,checkerboard_8,checkerboard,8,cylinder_030,quadratic,0.00020000000000000112,0.00019999999999999998,5.692061405548899e-15,5.692061405548898e-15,1.8504801820974837e-14,0.00019999996045595735,1.9772021883244603e-07,7.386334287262653e-10,0.7550616789240443,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_045,checkerboard_8,checkerboard,8,cylinder_045,quadratic,0.00020000000000000136,0.0002,6.776263578034403e-15,6.776263578034403e-15,1.9402573827544816e-14,0.00020000014684934752,7.34246730798612e-07,4.470348362317633e-10,0.7526393618324746,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_060,checkerboard_8,checkerboard,8,cylinder_060,quadratic,0.000200000000000002,0.00020000000000000004,9.757819552369538e-15,9.75781955236954e-15,1.8418121946756893e-14,0.0001999999604559581,1.9772021937454627e-07,7.386334252568183e-10,0.7550616789240445,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_075,checkerboard_8,checkerboard,8,cylinder_075,quadratic,0.00020000000000000164,0.0002,8.131516293641283e-15,8.131516293641283e-15,1.5857125257182193e-14,0.00019999998433619358,7.83190402993139e-08,4.624100616301696e-10,0.7598831482403043,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_090,checkerboard_8,checkerboard,8,cylinder_090,quadratic,0.0002000000000000008,0.0002,3.9302328752599536e-15,3.9302328752599536e-15,1.2597084208716117e-14,0.0001999999149769814,4.2511509693336263e-07,2.2351741985060514e-10,0.7622824469837898,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_105,checkerboard_8,checkerboard,8,cylinder_105,quadratic,0.00020000000000000055,0.00020000000000000006,2.439454888092384e-15,2.439454888092385e-15,8.524653602620477e-15,0.00019999995300936882,2.3495315868110363e-07,4.031273492105525e-10,0.7598831482403039,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_120,checkerboard_8,checkerboard,8,cylinder_120,quadratic,0.00020000000000000015,0.00019999999999999993,1.0842021724855048e-15,1.0842021724855044e-15,5.3901711685539095e-15,0.00019999996283213796,1.8583931092673402e-07,2.3120502994772307e-10,0.7550616789240425,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_135,checkerboard_8,checkerboard,8,cylinder_135,quadratic,0.00020000000000000025,0.0002,1.2197274440461925e-15,1.2197274440461925e-15,5.4629778040852376e-15,0.00020000002574112257,1.2870561157097232e-07,1.1175870992530257e-10,0.7526393618324742,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_150,checkerboard_8,checkerboard,8,cylinder_150,quadratic,0.00019999999999999987,0.00019999999999999998,5.421010862427522e-16,5.421010862427522e-16,6.119725235567933e-15,0.0001999999628321378,1.8583931038463317e-07,2.3120502994772307e-10,0.755061678924042,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_cylinder_165,checkerboard_8,checkerboard,8,cylinder_165,quadratic,0.00019999999999999998,0.00019999999999999996,1.3552527156068808e-16,1.3552527156068805e-16,9.188698004780605e-15,0.00019999995300936833,2.3495315827452848e-07,4.0312735267999944e-10,0.7598831482403033,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_twist,checkerboard_8,checkerboard,8,twist,quadratic,0.00028000000000000187,0.00028,6.7762635780344035e-15,9.486769009248164e-15,1.1983891115321408e-14,0.0002799999894400404,3.7714148171938454e-08,4.470348362317633e-10,0.05701929497985754,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_dome,checkerboard_8,checkerboard,8,dome,quadratic,0.0005200000000000028,0.0005200000000000001,5.2125104446418476e-15,1.3552527156068805e-14,1.7833764665703624e-14,0.0005199997634412806,4.549206195291512e-07,4.470348362317633e-10,1.5041984031099043,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_saddle,checkerboard_8,checkerboard,8,saddle,quadratic,0.00027999999999999954,0.00028000000000000003,1.7424677772088461e-15,2.439454888092385e-15,8.448488467022369e-15,0.00027999999316428276,2.4413274214087898e-08,3.725290301931361e-10,0.24836521495571673,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_quartic,checkerboard_8,checkerboard,8,quartic,general,3.0695334652024906e-05,3.36e-05,0.08644837345163962,0.014523326739875454,0.13999553790512573,3.0695339917398153e-05,1.7153659692048984e-07,9.499490256914545e-11,0.33650563059221195,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_8_sine,checkerboard_8,checkerboard,8,sine,general,4.8981974132546516e-05,4.8704545517001214e-05,0.005696154488259432,0.0013871430777265112,0.16596868140213608,4.898199414853058e-05,4.0863979895598663e-07,4.749745128457272e-11,0.4068000005198406,e99d0432d16d74766ad6fd8dc5e2215e8b569c674c3161645374639f3fd40b63
checkerboard_16_cylinder_000,checkerboard_16,checkerboard,16,cylinder_000,quadratic,0.00020000000000000389,0.0002,1.9380113833178392e-14,1.9380113833178392e-14,5.42045956271978e-14,0.00019999990985317096,4.507341646187764e-07,2.2351741811588166e-10,1.5813953544066266,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_015,checkerboard_16,checkerboard,16,cylinder_015,quadratic,0.0002000000000000058,0.0002,2.9002408113987244e-14,2.9002408113987244e-14,7.176160409645159e-14,0.00019999997055179325,1.4724106279389187e-07,4.624100633648931e-10,1.5790410561283295,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_030,checkerboard_16,checkerboard,16,cylinder_030,quadratic,0.0002000000000000078,0.00019999999999999998,3.9031278209478166e-14,3.903127820947816e-14,8.94323106928691e-14,0.00020000011982932264,5.991465742321108e-07,8.529163486592495e-10,1.5743218974970956,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_045,checkerboard_16,checkerboard,16,cylinder_045,quadratic,0.00020000000000000963,0.0002,4.811147140404426e-14,4.811147140404426e-14,8.823881815536012e-14,0.0001999987043529802,6.478235147215489e-06,6.705522526129215e-10,1.5719570054358565,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_060,checkerboard_16,checkerboard,16,cylinder_060,quadratic,0.00020000000000000866,0.00020000000000000004,4.3097036356298795e-14,4.30970363562988e-14,8.695028191982184e-14,0.00020000011982932356,5.991465745031587e-07,8.529163486592495e-10,1.5743218974970925,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_075,checkerboard_16,checkerboard,16,cylinder_075,quadratic,0.00020000000000000565,0.0002,2.8189256484623115e-14,2.8189256484623115e-14,7.364117350274524e-14,0.00019999997055179412,1.472410576439317e-07,4.624100616301696e-10,1.5790410561283206,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_090,checkerboard_16,checkerboard,16,cylinder_090,quadratic,0.00020000000000000313,0.0002,1.5585406229479126e-14,1.5585406229479126e-14,5.6837579930637525e-14,0.00019999990985317064,4.5073416245037374e-07,2.2351741985060514e-10,1.5813953544066142,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_105,checkerboard_16,checkerboard,16,cylinder_105,quadratic,0.00020000000000000015,0.00020000000000000006,4.06575814682064e-16,4.0657581468206416e-16,4.008688413478033e-14,0.00020000006876576325,3.43828815516523e-07,4.6401709558052673e-10,1.5790410561283053,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_120,checkerboard_16,checkerboard,16,cylinder_120,quadratic,0.00020000000000000107,0.00019999999999999993,5.692061405548901e-15,5.692061405548898e-15,2.5661108419303392e-14,0.00020000002817770332,1.4088851125245503e-07,2.3120502994772307e-10,1.5743218974970836,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_135,checkerboard_16,checkerboard,16,cylinder_135,quadratic,0.00020000000000000004,0.0002,1.3552527156068805e-16,1.3552527156068805e-16,2.0023720503833787e-14,0.0002000000817129382,4.08564690868203e-07,1.1175870992530257e-10,1.5719570054358347,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_150,checkerboard_16,checkerboard,16,cylinder_150,quadratic,0.00020000000000000123,0.00019999999999999998,6.234162491791651e-15,6.2341624917916505e-15,2.7589585822470824e-14,0.00020000002817770362,1.4088851193008126e-07,2.3120502994772307e-10,1.5743218974970852,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_cylinder_165,checkerboard_16,checkerboard,16,cylinder_165,quadratic,0.00020000000000000104,0.00019999999999999996,5.421010862427524e-15,5.421010862427522e-15,3.751009190497399e-14,0.00020000006876576376,3.4382881361916765e-07,4.640170990499737e-10,1.5790410561283152,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_twist,checkerboard_16,checkerboard,16,twist,quadratic,0.00028000000000000816,0.00028,2.9234737150948425e-14,4.092863201132779e-14,5.242616210118959e-14,0.0002799999872193707,4.5645133723083766e-08,7.450580603862722e-10,0.05701929497985878,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_dome,checkerboard_16,checkerboard,16,dome,quadratic,0.000520000000000012,0.0005200000000000001,2.2935045956424128e-14,5.963111948670274e-14,7.686376900692076e-14,0.0005200007930795199,1.5251528997727528e-06,4.470348362317633e-10,3.1433969058576317,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_saddle,checkerboard_16,checkerboard,16,saddle,quadratic,0.00028000000000000073,0.00028000000000000003,2.5168979004127777e-15,3.5236570605778894e-15,3.473356685969557e-14,0.00027999995815199726,1.4945715524868323e-07,3.725290301931361e-10,0.34971554154770446,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_quartic,checkerboard_16,checkerboard,16,quartic,general,3.2767870820181914e-05,3.36e-05,0.02476574939934769,0.004160645899090412,0.06447958781823447,3.2767874370970145e-05,1.0836188442316815e-07,9.499490256914545e-11,0.7224864098134284,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_16_sine,checkerboard_16,checkerboard,16,sine,general,4.858957207460986e-05,4.8704545517001214e-05,0.0023606306386992843,0.0005748672119567847,0.07666031108014706,4.8589597308063096e-05,5.19318285011527e-07,4.749745128457272e-11,0.8151412514377011,c72dd046605c5db05b201f345a9278dca09d5e7b2701e67a81b25e09fba9e82c
checkerboard_32_cylinder_000,checkerboard_32,checkerboard,32,cylinder_000,quadratic,0.0002000000000000138,0.0002,6.898236322439022e-14,6.898236322439022e-14,1.8810605461298848e-13,0.00020000027916212927,1.3958105773091257e-06,3.3527612630646075e-10,3.2393870937044515,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_015,checkerboard_32,checkerboard,32,cylinder_015,quadratic,0.00020000000000002598,0.0002,1.2983321015513916e-13,1.2983321015513916e-13,2.538424144374806e-13,0.00019999990564806657,4.717597970257335e-07,4.654702439460534e-10,3.2370682990724244,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_030,checkerboard_32,checkerboard,32,cylinder_030,quadratic,0.00020000000000004384,0.00019999999999999998,2.192798893851933e-13,2.1927988938519327e-13,2.9006984140619227e-13,0.0002000005488161134,2.7440803477418006e-06,8.943748137923979e-10,3.2324257196199175,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_045,checkerboard_32,checkerboard,32,cylinder_045,quadratic,0.00020000000000006016,0.0002,3.007305775931668e-13,3.007305775931668e-13,3.134532287122499e-13,0.00019999775044401456,1.124778022795615e-05,8.195638681596229e-10,3.2301019276272025,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_060,checkerboard_32,checkerboard,32,cylinder_060,quadratic,0.00020000000000006251,0.00020000000000000004,3.123857509473859e-13,3.1238575094738597e-13,3.0142709845298273e-13,0.0002000005488161301,2.744080337983725e-06,8.943748172618449e-10,3.232425719619987,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_075,checkerboard_32,checkerboard,32,cylinder_075,quadratic,0.0002000000000000542,0.0002,2.709150178498154e-13,2.709150178498154e-13,2.6760627797142186e-13,0.00019999990564809262,4.717598078676886e-07,4.654702439460534e-10,3.2370682990725324,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_090,checkerboard_32,checkerboard,32,cylinder_090,quadratic,0.00020000000000003807,0.0002,1.9027748127120603e-13,1.9027748127120603e-13,2.0739570095729555e-13,0.00020000027916215296,1.3958105744629256e-06,3.3527612804118423e-10,3.239387093704559,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_105,checkerboard_32,checkerboard,32,cylinder_105,quadratic,0.00020000000000002053,0.00020000000000000006,1.0232158002831944e-13,1.0232158002831948e-13,1.5343672675425912e-13,0.00019999999095241748,4.523801526521106e-08,4.6401709558052673e-10,3.23706829907228,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_120,checkerboard_32,checkerboard,32,cylinder_120,quadratic,0.00020000000000000833,0.00019999999999999993,4.201283418381331e-14,4.2012834183813297e-14,1.0534949256600077e-13,0.00020000012968433986,6.484216576217804e-07,2.3120502994772307e-10,3.232425719619555,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_135,checkerboard_32,checkerboard,32,cylinder_135,quadratic,0.00020000000000000237,0.0002,1.179069862577986e-14,1.179069862577986e-14,8.336002161927529e-14,0.00019999939198713843,3.0400643196662543e-06,1.6763806402059211e-10,3.230101927626674,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_150,checkerboard_32,checkerboard,32,cylinder_150,quadratic,0.00020000000000000107,0.00019999999999999998,5.421010862427523e-15,5.421010862427522e-15,9.659800316590993e-14,0.00020000012968433335,6.484216614165115e-07,2.3120502994772307e-10,3.2324257196194948,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_cylinder_165,checkerboard_32,checkerboard,32,cylinder_165,quadratic,0.0002000000000000032,0.00019999999999999996,1.626303258728257e-14,1.6263032587282567e-14,1.3912295065010146e-13,0.00019999999095240167,4.523800767579977e-08,4.640170990499737e-10,3.237068299072169,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
checkerboard_32_twist,checkerboard_32,checkerboard,32,twist,quadratic,0.0002800000000000261,0.00028,9.331882984607378e-14,1.3064636178450328e-13,1.7903757980836016e-13,0.00027999998332070217,5.956901406296685e-08,8.195638646901759e-10,0.05701929497984383,6be1a2d5afb0628e5f74729371a3410c6f819933a21c79338ecfcd60a94e8ab2
